id,name,tel,address,hospital_type,postal_code,area_code,created_at,updated_at
314,โรงพยาบาลวชิรบารมี,"",จ.พิจิตร อ.วชิรบารมี ต.บ้านนา หมู่ 13,โรงพยาบาลชุมชน,66140,66120113,2017-03-01 07:41:50.148836,2017-03-01 07:41:50.148836
315,โรงพยาบาลบันนังสตา,073289142,จ.ยะลา อ.บันนังสตา ต.บันนังสตา หมู่ 7,โรงพยาบาลชุมชน,95130,95030107,2017-03-01 07:41:50.158255,2017-03-01 07:41:50.158255
316,ศูนย์สุขภาพชุมชนตำบลบางแพ,032381020*175 ,จ.ราชบุรี อ.บางแพ ต.วังเย็น หมู่ 8,ศูนย์สุขภาพชุมชน ของ รพ.,70160,70060208,2017-03-01 07:41:50.163949,2017-03-01 07:41:50.163949
317,โรงพยาบาลนครพัฒน์,075305999,จ.นครศรีธรรมราช อ.เมืองนครศรีธรรมราช ต.ในเมือง หมู่ 0,โรงพยาบาลเอกชน,80000,80010100,2017-03-01 07:41:50.169696,2017-03-01 07:41:50.169696
318,การแพทย์เทอดไทคลินิกเวชกรรม,10600,จ.กรุงเทพมหานคร อ.เขตธนบุรี ต.บางยี่เรือ หมู่ 0,คลินิกเอกชน,5,10150300,2017-03-01 07:41:50.174952,2017-03-01 07:41:50.174952
319,ศูนย์แพทย์ชุมชนตำบลแก้งสนามนาง,044339083-5,จ.นครราชสีมา อ.แก้งสนามนาง ต.แก้งสนามนาง หมู่ 1,ศูนย์สุขภาพชุมชน ของ รพ.,30440,30230101,2017-03-01 07:41:50.180693,2017-03-01 07:41:50.180693
320,ศูนย์สุขภาพชุมชนโนนสัง,042375390,จ.หนองบัวลำภู อ.โนนสัง ต.โนนสัง หมู่ 14,ศูนย์สุขภาพชุมชน ของ รพ.,39140,39030114,2017-03-01 07:41:50.189368,2017-03-01 07:41:50.189368
321,ศูนย์สุขภาพชุมชนนาวัง,042004041,จ.หนองบัวลำภู อ.นาวัง ต.นาเหล่า หมู่ 13,ศูนย์สุขภาพชุมชน ของ รพ.,39170,39060113,2017-03-01 07:41:50.196026,2017-03-01 07:41:50.196026
322,ศูนย์สุขภาพชุมชนโรงพยาบาลเกาะลันตา,075697017*105,จ.กระบี่ อ.เกาะลันตา ต.เกาะลันตาใหญ่ หมู่ 1,ศูนย์สุขภาพชุมชน ของ รพ.,81150,81030101,2017-03-01 07:41:50.200419,2017-03-01 07:41:50.200419
323,ศูนย์สุขภาพชุมชนโรงพยาบาลบางแก้ว,074697381-3,จ.พัทลุง อ.บางแก้ว ต.ท่ามะเดื่อ หมู่ 0,ศูนย์สุขภาพชุมชน ของ รพ.,93140,93090100,2017-03-01 07:41:50.204907,2017-03-01 07:41:50.204907
324,โรงพยาบาลลาดบัวหลวง,035379094,จ.พระนครศรีอยุธยา อ.ลาดบัวหลวง ต.ลาดบัวหลวง หมู่ 3,โรงพยาบาลชุมชน,13230,14100103,2017-03-01 07:41:50.209072,2017-03-01 07:41:50.209072
325,ศูนย์สุขภาพชุมชน ต.จอมบึง (รพ.จอมบึง),032362662-4,จ.ราชบุรี อ.จอมบึง ต.จอมบึง หมู่ 8,ศูนย์สุขภาพชุมชน ของ รพ.,70150,70020108,2017-03-01 07:41:50.214363,2017-03-01 07:41:50.214363
326,ศูนย์สุขภาพชุมชนศรีบุญเรื่อง,042353731,จ.หนองบัวลำภู อ.ศรีบุญเรือง ต.เมืองใหม่ หมู่ 7,ศูนย์สุขภาพชุมชน ของ รพ.,39180,39040107,2017-03-01 07:41:50.221017,2017-03-01 07:41:50.221017
327,ศูนย์สุขภาพชุมชนโรงพยาบาลอ่าวลึก,075681159,จ.กระบี่ อ.อ่าวลึก ต.อ่าวลึกใต้ หมู่ 7,ศูนย์สุขภาพชุมชน ของ รพ.,81110,81050107,2017-03-01 07:41:50.228458,2017-03-01 07:41:50.228458
328,ศูนย์สุขภาพชุมชนบ้านมาง,0839612078,จ.พะเยา อ.เชียงม่วน ต.เชียงม่วน หมู่ 1,ศูนย์สุขภาพชุมชน ของ รพ.,56160,56040101,2017-03-01 07:41:50.234065,2017-03-01 07:41:50.234065
329,โรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ,029269999,จ.ปทุมธานี อ.คลองหลวง ต.คลองหนึ่ง หมู่ 8,โรงพยาบาล นอก สธ.,13180,13020108,2017-03-01 07:41:50.238017,2017-03-01 07:41:50.238017
330,โรงพยาบาลเวียงแก่น,053-608146,จ.เชียงราย อ.เวียงแก่น ต.ม่วงยาย หมู่ 6,โรงพยาบาลชุมชน,57310,57130106,2017-03-01 07:41:50.241753,2017-03-01 07:41:50.241753
331,ศูนย์บริการสาธารณสุข เทศบาลตำบลเมืองปัก,044283453,จ.นครราชสีมา อ.ปักธงชัย ต.เมืองปัก หมู่ 11,ศูนย์บริการสาธารณสุข,30150,30140111,2017-03-01 07:41:50.24535,2017-03-01 07:41:50.24535
332,ศูนย์สุขภาพชุมชนตำบลในเมือง,"",จ.สุโขทัย อ.สวรรคโลก ต.ในเมือง หมู่ 0,ศูนย์สุขภาพชุมชน ของ รพ.,64110,64070200,2017-03-01 07:41:50.250621,2017-03-01 07:41:50.250621
333,โรงพยาบาลเทศบาลนครเชียงใหม่,"",จ.เชียงใหม่ อ.เมืองเชียงใหม่ ต.ช้างคลาน หมู่ 0,โรงพยาบาล นอก สธ.,50300,50010500,2017-03-01 07:41:50.256922,2017-03-01 07:41:50.256922
334,โรงพยาบาลค้อวัง,"",จ.ยโสธร อ.ค้อวัง ต.ค้อวัง หมู่ 1,โรงพยาบาลชุมชน,35140,35070401,2017-03-01 07:41:50.263112,2017-03-01 07:41:50.263112
335,โรงพยาบาลชัยภูมิรวมแพทย์,044813226         04481 3222,จ.ชัยภูมิ อ.เมืองชัยภูมิ ต.ในเมือง,โรงพยาบาลเอกชน,36000,36010100,2017-03-01 07:41:50.26712,2017-03-01 07:41:50.26712
336,คลินิกศูนย์ทันตกรรมแนวใหม่ราชพฤกษ์,024233311,จ.นนทบุรี อ.บางกรวย ต.บางขุนกอง หมู่ 0,คลินิกเอกชน,11130,12020500,2017-03-01 07:41:50.271199,2017-03-01 07:41:50.271199
337,คลินิกเขาวังเวชกรรม,0864118266,จ.ราชบุรี อ.เมืองราชบุรี ต.หน้าเมือง หมู่ 0,คลินิกเอกชน,7000,70010100,2017-03-01 07:41:50.276564,2017-03-01 07:41:50.276564
338,มิตรไมตรีคลินิกเวชกรรม(สาขาไวท์เฮ้าส์),12120,จ.ปทุมธานี อ.คลองหลวง ต.คลองหนึ่ง หมู่ 3,คลินิกเอกชน,48,13020103,2017-03-01 07:41:50.280194,2017-03-01 07:41:50.280194
339,โรงพยาบาลศรีธาตุ,"",จ.อุดรธานี อ.ศรีธาตุ ต.จำปี หมู่ 8,โรงพยาบาลชุมชน,41230,41090208,2017-03-01 07:41:50.28534,2017-03-01 07:41:50.28534
340,ศูนย์สุขภาพชุมชนเทศบาลปาด้งเบซาร์,074522388,จ.สงขลา อ.สะเดา ต.ปาดังเบซาร์ หมู่ 2,ศูนย์สุขภาพชุมชน สธ.,90240,90100702,2017-03-01 07:41:50.291679,2017-03-01 07:41:50.291679
341,ไทรน้อยการแพทย์คลินิกเวชกรรม,029224215,จ.นนทบุรี อ.ไทรน้อย ต.คลองขวาง หมู่ 1,คลินิกเอกชน,11150,12050601,2017-03-01 07:41:50.298736,2017-03-01 07:41:50.298736
342,ศูนย์สุขภาพชุมชนสระประทีป,0831244450,จ.นครราชสีมา อ.เสิงสาง ต.เสิงสาง หมู่ 2,ศูนย์สุขภาพชุมชน ของ รพ.,30330,30030102,2017-03-01 07:41:50.303814,2017-03-01 07:41:50.303814
343,สำนักงานสาธารณสุขอำเภอปะทิว,077591179,จ.ชุมพร อ.ปะทิว ต.บางสน หมู่ 0,สำนักงานสาธารณสุขอำเภอ/กิ่งอำเภอ,86160,86030100,2017-03-01 07:41:50.307991,2017-03-01 07:41:50.307991
344,ศูนย์มะเร็งสุราษฎร์ธานี,077211305,จ.สุราษฎร์ธานี อ.เมืองสุราษฎร์ธานี ต.ขุนทะเล หมู่ 5,โรงพยาบาล นอก สป.สธ.,84100,84010405,2017-03-01 07:41:50.311989,2017-03-01 07:41:50.311989
345,โรงพยาบาลค่ายเขตอุดมศักดิ์,077596683,จ.ชุมพร อ.เมืองชุมพร ต.วังใหม่ หมู่ 1,โรงพยาบาล นอก สธ.,86190,86011101,2017-03-01 07:41:50.317288,2017-03-01 07:41:50.317288
346,โรงพยาบาลค่ายพิชัยดาบหัก,055428105,จ.อุตรดิตถ์ อ.เมืองอุตรดิตถ์ ต.ท่าเสา หมู่ 8,โรงพยาบาล นอก สธ.,53000,53010208,2017-03-01 07:41:50.321789,2017-03-01 07:41:50.321789
347,โรงพยาบาลค่ายอิงคยุทธบริหาร,073357110,จ.ปัตตานี อ.หนองจิก ต.บ่อทอง หมู่ 7,โรงพยาบาล นอก สธ.,94170,94030707,2017-03-01 07:41:50.326122,2017-03-01 07:41:50.326122
348,โรงพยาบาลค่ายสรรพสิทธิประสงค์,045323529,จ.อุบลราชธานี อ.วารินชำราบ หมู่ 2,โรงพยาบาล นอก สธ.,34190,34150002,2017-03-01 07:41:50.331966,2017-03-01 07:41:50.331966
349,ฝ่ายแพทย์หลวงพระบรมมหาราชวัง,02 623 5499:8299,จ.กรุงเทพมหานคร อ.เขตพระนคร ต.พระบรมมหาราชวัง,ศูนย์บริการสาธารณสุข,10200,10010100,2017-03-01 07:41:50.335539,2017-03-01 07:41:50.335539
